country,status,forest_type,region,mgmt_type,mgmt_strategy,species group,age_class,volume,stem_biomass,bark_biomass,branches_biomass,foliage_biomass,foliage/stem ratio,total_agb,bcef
HU,ForAWS,OS,HU23,H,E,broad,AgeCL_18,32,17.41770938,0.215241589,0.209143161,0.089402911,1%,17.93149704,0.56
HU,ForAWS,OS,HU23,H,E,broad,AgeCL_19,32,17.41770938,0.215241589,0.209143161,0.089402911,1%,17.93149704,0.56
HU,ForAWS,OS,HU23,H,E,broad,AgeCL_20,32,17.41770938,0.215241589,0.209143161,0.089402911,1%,17.93149704,0.56
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_1,64.5,33.66289112,0.207990185,0.229239745,0.083223137,0%,34.18334419,0.53
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_2,113.8,57.40521345,0.205146001,0.243042572,0.077652763,0%,57.93105479,0.51
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_3,143.7,71.4812334,0.205190278,0.247300812,0.075117755,0%,72.00884225,0.50
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_4,158.2,78.24180366,0.205480996,0.248703007,0.074018297,0%,78.77000596,0.50
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_5,161.5,79.77510535,0.20556677,0.248973215,0.073777563,0%,80.3034229,0.50
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_6,157.2,77.77678992,0.205456359,0.248617738,0.074091903,0%,78.30495592,0.50
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_7,148.1,73.53686064,0.205262798,0.24776537,0.074776536,0%,74.06466534,0.50
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_8,136.2,67.96854806,0.205101436,0.24642286,0.075716175,0%,68.49578853,0.50
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_9,123,61.75755626,0.205065307,0.244582332,0.076827372,0%,62.28403127,0.51
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_10,109.4,55.31628891,0.205220229,0.242220775,0.078064606,0%,55.84179452,0.51
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_11,96.3,49.06623041,0.205602182,0.23939459,0.079367707,0%,49.59059489,0.51
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_12,83.9,43.10297375,0.206236456,0.236090686,0.080730943,0%,43.62603184,0.52
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_13,72.5,37.57383689,0.207129613,0.232361348,0.082130846,0%,38.0954587,0.53
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_14,62.2,32.53325025,0.208281556,0.228249837,0.083557746,0%,33.05333939,0.53
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_15,53,27.98854577,0.209690716,0.223791794,0.085009769,0%,28.50703805,0.54
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_16,45,23.99812031,0.211321866,0.219111894,0.086460686,0%,24.51501476,0.54
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_17,38,20.47153333,0.213184984,0.21419176,0.087931342,0%,20.98684142,0.55
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_18,32,17.41770938,0.215241589,0.209143161,0.089402911,1%,17.93149704,0.56
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_19,32,17.41770938,0.215241589,0.209143161,0.089402911,1%,17.93149704,0.56
HU,ForAWS,OS,HU31,H,E,broad,AgeCL_20,32,17.41770938,0.215241589,0.209143161,0.089402911,1%,17.93149704,0.56
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_1,64.5,33.66289112,0.207990185,0.229239745,0.083223137,0%,34.18334419,0.53
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_2,113.8,57.40521345,0.205146001,0.243042572,0.077652763,0%,57.93105479,0.51
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_3,143.7,71.4812334,0.205190278,0.247300812,0.075117755,0%,72.00884225,0.50
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_4,158.2,78.24180366,0.205480996,0.248703007,0.074018297,0%,78.77000596,0.50
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_5,161.5,79.77510535,0.20556677,0.248973215,0.073777563,0%,80.3034229,0.50
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_6,157.2,77.77678992,0.205456359,0.248617738,0.074091903,0%,78.30495592,0.50
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_7,148.1,73.53686064,0.205262798,0.24776537,0.074776536,0%,74.06466534,0.50
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_8,136.2,67.96854806,0.205101436,0.24642286,0.075716175,0%,68.49578853,0.50
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_9,123,61.75755626,0.205065307,0.244582332,0.076827372,0%,62.28403127,0.51
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_10,109.4,55.31628891,0.205220229,0.242220775,0.078064606,0%,55.84179452,0.51
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_11,96.3,49.06623041,0.205602182,0.23939459,0.079367707,0%,49.59059489,0.51
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_12,83.9,43.10297375,0.206236456,0.236090686,0.080730943,0%,43.62603184,0.52
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_13,72.5,37.57383689,0.207129613,0.232361348,0.082130846,0%,38.0954587,0.53
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_14,62.2,32.53325025,0.208281556,0.228249837,0.083557746,0%,33.05333939,0.53
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_15,53,27.98854577,0.209690716,0.223791794,0.085009769,0%,28.50703805,0.54
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_16,45,23.99812031,0.211321866,0.219111894,0.086460686,0%,24.51501476,0.54
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_17,38,20.47153333,0.213184984,0.21419176,0.087931342,0%,20.98684142,0.55
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_18,32,17.41770938,0.215241589,0.209143161,0.089402911,1%,17.93149704,0.56
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_19,32,17.41770938,0.215241589,0.209143161,0.089402911,1%,17.93149704,0.56
HU,ForAWS,OS,HU32,H,E,broad,AgeCL_20,32,17.41770938,0.215241589,0.209143161,0.089402911,1%,17.93149704,0.56
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_1,64.5,33.66289112,0.207990185,0.229239745,0.083223137,0%,34.18334419,0.53
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_2,113.8,57.40521345,0.205146001,0.243042572,0.077652763,0%,57.93105479,0.51
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_3,143.7,71.4812334,0.205190278,0.247300812,0.075117755,0%,72.00884225,0.50
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_4,158.2,78.24180366,0.205480996,0.248703007,0.074018297,0%,78.77000596,0.50
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_5,161.5,79.77510535,0.20556677,0.248973215,0.073777563,0%,80.3034229,0.50
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_6,157.2,77.77678992,0.205456359,0.248617738,0.074091903,0%,78.30495592,0.50
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_7,148.1,73.53686064,0.205262798,0.24776537,0.074776536,0%,74.06466534,0.50
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_8,136.2,67.96854806,0.205101436,0.24642286,0.075716175,0%,68.49578853,0.50
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_9,123,61.75755626,0.205065307,0.244582332,0.076827372,0%,62.28403127,0.51
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_10,109.4,55.31628891,0.205220229,0.242220775,0.078064606,0%,55.84179452,0.51
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_11,96.3,49.06623041,0.205602182,0.23939459,0.079367707,0%,49.59059489,0.51
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_12,83.9,43.10297375,0.206236456,0.236090686,0.080730943,0%,43.62603184,0.52
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_13,72.5,37.57383689,0.207129613,0.232361348,0.082130846,0%,38.0954587,0.53
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_14,62.2,32.53325025,0.208281556,0.228249837,0.083557746,0%,33.05333939,0.53
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_15,53,27.98854577,0.209690716,0.223791794,0.085009769,0%,28.50703805,0.54
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_16,45,23.99812031,0.211321866,0.219111894,0.086460686,0%,24.51501476,0.54
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_17,38,20.47153333,0.213184984,0.21419176,0.087931342,0%,20.98684142,0.55
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_18,32,17.41770938,0.215241589,0.209143161,0.089402911,1%,17.93149704,0.56
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_19,32,17.41770938,0.215241589,0.209143161,0.089402911,1%,17.93149704,0.56
HU,ForAWS,OS,HU33,H,E,broad,AgeCL_20,32,17.41770938,0.215241589,0.209143161,0.089402911,1%,17.93149704,0.56
HU,ForAWS,PA,HU11,H,E,con,AgeCL_1,53.6,22.70020317,0.301435856,0.141486309,0.056781342,0%,23.19990668,0.43
HU,ForAWS,PA,HU11,H,E,con,AgeCL_2,92.3,38.77418021,0.279338396,0.130342901,0.045857025,0%,39.22971853,0.43
HU,ForAWS,PA,HU11,H,E,con,AgeCL_3,125.6,52.5210148,0.268217223,0.124910479,0.040984652,0%,52.95512715,0.42
HU,ForAWS,PA,HU11,H,E,con,AgeCL_4,155.1,64.65280153,0.261246144,0.121602347,0.038146933,0%,65.07379695,0.42
HU,ForAWS,PA,HU11,H,E,con,AgeCL_5,181.7,75.56212154,0.256389485,0.119361999,0.036272613,0%,75.97414564,0.42
HU,ForAWS,PA,HU11,H,E,con,AgeCL_6,205.7,85.38450961,0.252823201,0.117763111,0.034953216,0%,85.79004914,0.42
HU,ForAWS,PA,HU11,H,E,con,AgeCL_7,227.7,94.37326606,0.250069528,0.116563877,0.033969898,0%,94.77386936,0.42
HU,ForAWS,PA,HU11,H,E,con,AgeCL_8,247.7,102.5335693,0.247908327,0.115650281,0.033221628,0%,102.9303495,0.42
HU,ForAWS,PA,HU11,H,E,con,AgeCL_9,266,109.9916048,0.246167985,0.114936676,0.032635486,0%,110.3853449,0.41
HU,ForAWS,PA,HU11,H,E,con,AgeCL_10,282.8,116.8315672,0.244740953,0.114369568,0.032166876,0%,117.2228446,0.41
HU,ForAWS,PA,HU11,H,E,con,AgeCL_11,298.1,123.0555303,0.243565708,0.113917231,0.031789909,0%,123.4448031,0.41
HU,ForAWS,PA,HU11,H,E,con,AgeCL_12,312.2,128.7871108,0.242576179,0.113548619,0.03147944,0%,129.174715,0.41
HU,ForAWS,PA,HU11,H,E,con,AgeCL_13,325,133.9868963,0.241748177,0.113250265,0.031225024,0%,134.3731198,0.41
HU,ForAWS,PA,HU11,H,E,con,AgeCL_14,336.7,138.7371476,0.241044946,0.113005231,0.031013183,0%,139.122211,0.41
HU,ForAWS,PA,HU11,H,E,con,AgeCL_15,347.4,143.0792351,0.240443336,0.112802587,0.03083535,0%,143.4633164,0.41
HU,ForAWS,PA,HU11,H,E,con,AgeCL_16,357.2,147.054347,0.239924846,0.112633797,0.030684839,0%,147.4375905,0.41
HU,ForAWS,PA,HU11,H,E,con,AgeCL_17,366,150.6224466,0.239484217,0.11249514,0.030559115,0%,151.0049851,0.41
HU,ForAWS,PA,HU11,H,E,con,AgeCL_18,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU11,H,E,con,AgeCL_19,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU11,H,E,con,AgeCL_20,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU12,H,E,con,AgeCL_1,53.6,22.70020317,0.301435856,0.141486309,0.056781342,0%,23.19990668,0.43
HU,ForAWS,PA,HU12,H,E,con,AgeCL_2,92.3,38.77418021,0.279338396,0.130342901,0.045857025,0%,39.22971853,0.43
HU,ForAWS,PA,HU12,H,E,con,AgeCL_3,125.6,52.5210148,0.268217223,0.124910479,0.040984652,0%,52.95512715,0.42
HU,ForAWS,PA,HU12,H,E,con,AgeCL_4,155.1,64.65280153,0.261246144,0.121602347,0.038146933,0%,65.07379695,0.42
HU,ForAWS,PA,HU12,H,E,con,AgeCL_5,181.7,75.56212154,0.256389485,0.119361999,0.036272613,0%,75.97414564,0.42
HU,ForAWS,PA,HU12,H,E,con,AgeCL_6,205.7,85.38450961,0.252823201,0.117763111,0.034953216,0%,85.79004914,0.42
HU,ForAWS,PA,HU12,H,E,con,AgeCL_7,227.7,94.37326606,0.250069528,0.116563877,0.033969898,0%,94.77386936,0.42
HU,ForAWS,PA,HU12,H,E,con,AgeCL_8,247.7,102.5335693,0.247908327,0.115650281,0.033221628,0%,102.9303495,0.42
HU,ForAWS,PA,HU12,H,E,con,AgeCL_9,266,109.9916048,0.246167985,0.114936676,0.032635486,0%,110.3853449,0.41
HU,ForAWS,PA,HU12,H,E,con,AgeCL_10,282.8,116.8315672,0.244740953,0.114369568,0.032166876,0%,117.2228446,0.41
HU,ForAWS,PA,HU12,H,E,con,AgeCL_11,298.1,123.0555303,0.243565708,0.113917231,0.031789909,0%,123.4448031,0.41
HU,ForAWS,PA,HU12,H,E,con,AgeCL_12,312.2,128.7871108,0.242576179,0.113548619,0.03147944,0%,129.174715,0.41
HU,ForAWS,PA,HU12,H,E,con,AgeCL_13,325,133.9868963,0.241748177,0.113250265,0.031225024,0%,134.3731198,0.41
HU,ForAWS,PA,HU12,H,E,con,AgeCL_14,336.7,138.7371476,0.241044946,0.113005231,0.031013183,0%,139.122211,0.41
HU,ForAWS,PA,HU12,H,E,con,AgeCL_15,347.4,143.0792351,0.240443336,0.112802587,0.03083535,0%,143.4633164,0.41
HU,ForAWS,PA,HU12,H,E,con,AgeCL_16,357.2,147.054347,0.239924846,0.112633797,0.030684839,0%,147.4375905,0.41
HU,ForAWS,PA,HU12,H,E,con,AgeCL_17,366,150.6224466,0.239484217,0.11249514,0.030559115,0%,151.0049851,0.41
HU,ForAWS,PA,HU12,H,E,con,AgeCL_18,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU12,H,E,con,AgeCL_19,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU12,H,E,con,AgeCL_20,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU21,H,E,con,AgeCL_1,53.6,22.70020317,0.301435856,0.141486309,0.056781342,0%,23.19990668,0.43
HU,ForAWS,PA,HU21,H,E,con,AgeCL_2,92.3,38.77418021,0.279338396,0.130342901,0.045857025,0%,39.22971853,0.43
HU,ForAWS,PA,HU21,H,E,con,AgeCL_3,125.6,52.5210148,0.268217223,0.124910479,0.040984652,0%,52.95512715,0.42
HU,ForAWS,PA,HU21,H,E,con,AgeCL_4,155.1,64.65280153,0.261246144,0.121602347,0.038146933,0%,65.07379695,0.42
HU,ForAWS,PA,HU21,H,E,con,AgeCL_5,181.7,75.56212154,0.256389485,0.119361999,0.036272613,0%,75.97414564,0.42
HU,ForAWS,PA,HU21,H,E,con,AgeCL_6,205.7,85.38450961,0.252823201,0.117763111,0.034953216,0%,85.79004914,0.42
HU,ForAWS,PA,HU21,H,E,con,AgeCL_7,227.7,94.37326606,0.250069528,0.116563877,0.033969898,0%,94.77386936,0.42
HU,ForAWS,PA,HU21,H,E,con,AgeCL_8,247.7,102.5335693,0.247908327,0.115650281,0.033221628,0%,102.9303495,0.42
HU,ForAWS,PA,HU21,H,E,con,AgeCL_9,266,109.9916048,0.246167985,0.114936676,0.032635486,0%,110.3853449,0.41
HU,ForAWS,PA,HU21,H,E,con,AgeCL_10,282.8,116.8315672,0.244740953,0.114369568,0.032166876,0%,117.2228446,0.41
HU,ForAWS,PA,HU21,H,E,con,AgeCL_11,298.1,123.0555303,0.243565708,0.113917231,0.031789909,0%,123.4448031,0.41
HU,ForAWS,PA,HU21,H,E,con,AgeCL_12,312.2,128.7871108,0.242576179,0.113548619,0.03147944,0%,129.174715,0.41
HU,ForAWS,PA,HU21,H,E,con,AgeCL_13,325,133.9868963,0.241748177,0.113250265,0.031225024,0%,134.3731198,0.41
HU,ForAWS,PA,HU21,H,E,con,AgeCL_14,336.7,138.7371476,0.241044946,0.113005231,0.031013183,0%,139.122211,0.41
HU,ForAWS,PA,HU21,H,E,con,AgeCL_15,347.4,143.0792351,0.240443336,0.112802587,0.03083535,0%,143.4633164,0.41
HU,ForAWS,PA,HU21,H,E,con,AgeCL_16,357.2,147.054347,0.239924846,0.112633797,0.030684839,0%,147.4375905,0.41
HU,ForAWS,PA,HU21,H,E,con,AgeCL_17,366,150.6224466,0.239484217,0.11249514,0.030559115,0%,151.0049851,0.41
HU,ForAWS,PA,HU21,H,E,con,AgeCL_18,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU21,H,E,con,AgeCL_19,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU21,H,E,con,AgeCL_20,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU22,H,E,con,AgeCL_1,53.6,22.70020317,0.301435856,0.141486309,0.056781342,0%,23.19990668,0.43
HU,ForAWS,PA,HU22,H,E,con,AgeCL_2,92.3,38.77418021,0.279338396,0.130342901,0.045857025,0%,39.22971853,0.43
HU,ForAWS,PA,HU22,H,E,con,AgeCL_3,125.6,52.5210148,0.268217223,0.124910479,0.040984652,0%,52.95512715,0.42
HU,ForAWS,PA,HU22,H,E,con,AgeCL_4,155.1,64.65280153,0.261246144,0.121602347,0.038146933,0%,65.07379695,0.42
HU,ForAWS,PA,HU22,H,E,con,AgeCL_5,181.7,75.56212154,0.256389485,0.119361999,0.036272613,0%,75.97414564,0.42
HU,ForAWS,PA,HU22,H,E,con,AgeCL_6,205.7,85.38450961,0.252823201,0.117763111,0.034953216,0%,85.79004914,0.42
HU,ForAWS,PA,HU22,H,E,con,AgeCL_7,227.7,94.37326606,0.250069528,0.116563877,0.033969898,0%,94.77386936,0.42
HU,ForAWS,PA,HU22,H,E,con,AgeCL_8,247.7,102.5335693,0.247908327,0.115650281,0.033221628,0%,102.9303495,0.42
HU,ForAWS,PA,HU22,H,E,con,AgeCL_9,266,109.9916048,0.246167985,0.114936676,0.032635486,0%,110.3853449,0.41
HU,ForAWS,PA,HU22,H,E,con,AgeCL_10,282.8,116.8315672,0.244740953,0.114369568,0.032166876,0%,117.2228446,0.41
HU,ForAWS,PA,HU22,H,E,con,AgeCL_11,298.1,123.0555303,0.243565708,0.113917231,0.031789909,0%,123.4448031,0.41
HU,ForAWS,PA,HU22,H,E,con,AgeCL_12,312.2,128.7871108,0.242576179,0.113548619,0.03147944,0%,129.174715,0.41
HU,ForAWS,PA,HU22,H,E,con,AgeCL_13,325,133.9868963,0.241748177,0.113250265,0.031225024,0%,134.3731198,0.41
HU,ForAWS,PA,HU22,H,E,con,AgeCL_14,336.7,138.7371476,0.241044946,0.113005231,0.031013183,0%,139.122211,0.41
HU,ForAWS,PA,HU22,H,E,con,AgeCL_15,347.4,143.0792351,0.240443336,0.112802587,0.03083535,0%,143.4633164,0.41
HU,ForAWS,PA,HU22,H,E,con,AgeCL_16,357.2,147.054347,0.239924846,0.112633797,0.030684839,0%,147.4375905,0.41
HU,ForAWS,PA,HU22,H,E,con,AgeCL_17,366,150.6224466,0.239484217,0.11249514,0.030559115,0%,151.0049851,0.41
HU,ForAWS,PA,HU22,H,E,con,AgeCL_18,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU22,H,E,con,AgeCL_19,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU22,H,E,con,AgeCL_20,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU23,H,E,con,AgeCL_1,53.6,22.70020317,0.301435856,0.141486309,0.056781342,0%,23.19990668,0.43
HU,ForAWS,PA,HU23,H,E,con,AgeCL_2,92.3,38.77418021,0.279338396,0.130342901,0.045857025,0%,39.22971853,0.43
HU,ForAWS,PA,HU23,H,E,con,AgeCL_3,125.6,52.5210148,0.268217223,0.124910479,0.040984652,0%,52.95512715,0.42
HU,ForAWS,PA,HU23,H,E,con,AgeCL_4,155.1,64.65280153,0.261246144,0.121602347,0.038146933,0%,65.07379695,0.42
HU,ForAWS,PA,HU23,H,E,con,AgeCL_5,181.7,75.56212154,0.256389485,0.119361999,0.036272613,0%,75.97414564,0.42
HU,ForAWS,PA,HU23,H,E,con,AgeCL_6,205.7,85.38450961,0.252823201,0.117763111,0.034953216,0%,85.79004914,0.42
HU,ForAWS,PA,HU23,H,E,con,AgeCL_7,227.7,94.37326606,0.250069528,0.116563877,0.033969898,0%,94.77386936,0.42
HU,ForAWS,PA,HU23,H,E,con,AgeCL_8,247.7,102.5335693,0.247908327,0.115650281,0.033221628,0%,102.9303495,0.42
HU,ForAWS,PA,HU23,H,E,con,AgeCL_9,266,109.9916048,0.246167985,0.114936676,0.032635486,0%,110.3853449,0.41
HU,ForAWS,PA,HU23,H,E,con,AgeCL_10,282.8,116.8315672,0.244740953,0.114369568,0.032166876,0%,117.2228446,0.41
HU,ForAWS,PA,HU23,H,E,con,AgeCL_11,298.1,123.0555303,0.243565708,0.113917231,0.031789909,0%,123.4448031,0.41
HU,ForAWS,PA,HU23,H,E,con,AgeCL_12,312.2,128.7871108,0.242576179,0.113548619,0.03147944,0%,129.174715,0.41
HU,ForAWS,PA,HU23,H,E,con,AgeCL_13,325,133.9868963,0.241748177,0.113250265,0.031225024,0%,134.3731198,0.41
HU,ForAWS,PA,HU23,H,E,con,AgeCL_14,336.7,138.7371476,0.241044946,0.113005231,0.031013183,0%,139.122211,0.41
HU,ForAWS,PA,HU23,H,E,con,AgeCL_15,347.4,143.0792351,0.240443336,0.112802587,0.03083535,0%,143.4633164,0.41
HU,ForAWS,PA,HU23,H,E,con,AgeCL_16,357.2,147.054347,0.239924846,0.112633797,0.030684839,0%,147.4375905,0.41
HU,ForAWS,PA,HU23,H,E,con,AgeCL_17,366,150.6224466,0.239484217,0.11249514,0.030559115,0%,151.0049851,0.41
HU,ForAWS,PA,HU23,H,E,con,AgeCL_18,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU23,H,E,con,AgeCL_19,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU23,H,E,con,AgeCL_20,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU31,H,E,con,AgeCL_1,53.6,22.70020317,0.301435856,0.141486309,0.056781342,0%,23.19990668,0.43
HU,ForAWS,PA,HU31,H,E,con,AgeCL_2,92.3,38.77418021,0.279338396,0.130342901,0.045857025,0%,39.22971853,0.43
HU,ForAWS,PA,HU31,H,E,con,AgeCL_3,125.6,52.5210148,0.268217223,0.124910479,0.040984652,0%,52.95512715,0.42
HU,ForAWS,PA,HU31,H,E,con,AgeCL_4,155.1,64.65280153,0.261246144,0.121602347,0.038146933,0%,65.07379695,0.42
HU,ForAWS,PA,HU31,H,E,con,AgeCL_5,181.7,75.56212154,0.256389485,0.119361999,0.036272613,0%,75.97414564,0.42
HU,ForAWS,PA,HU31,H,E,con,AgeCL_6,205.7,85.38450961,0.252823201,0.117763111,0.034953216,0%,85.79004914,0.42
HU,ForAWS,PA,HU31,H,E,con,AgeCL_7,227.7,94.37326606,0.250069528,0.116563877,0.033969898,0%,94.77386936,0.42
HU,ForAWS,PA,HU31,H,E,con,AgeCL_8,247.7,102.5335693,0.247908327,0.115650281,0.033221628,0%,102.9303495,0.42
HU,ForAWS,PA,HU31,H,E,con,AgeCL_9,266,109.9916048,0.246167985,0.114936676,0.032635486,0%,110.3853449,0.41
HU,ForAWS,PA,HU31,H,E,con,AgeCL_10,282.8,116.8315672,0.244740953,0.114369568,0.032166876,0%,117.2228446,0.41
HU,ForAWS,PA,HU31,H,E,con,AgeCL_11,298.1,123.0555303,0.243565708,0.113917231,0.031789909,0%,123.4448031,0.41
HU,ForAWS,PA,HU31,H,E,con,AgeCL_12,312.2,128.7871108,0.242576179,0.113548619,0.03147944,0%,129.174715,0.41
HU,ForAWS,PA,HU31,H,E,con,AgeCL_13,325,133.9868963,0.241748177,0.113250265,0.031225024,0%,134.3731198,0.41
HU,ForAWS,PA,HU31,H,E,con,AgeCL_14,336.7,138.7371476,0.241044946,0.113005231,0.031013183,0%,139.122211,0.41
HU,ForAWS,PA,HU31,H,E,con,AgeCL_15,347.4,143.0792351,0.240443336,0.112802587,0.03083535,0%,143.4633164,0.41
HU,ForAWS,PA,HU31,H,E,con,AgeCL_16,357.2,147.054347,0.239924846,0.112633797,0.030684839,0%,147.4375905,0.41
HU,ForAWS,PA,HU31,H,E,con,AgeCL_17,366,150.6224466,0.239484217,0.11249514,0.030559115,0%,151.0049851,0.41
HU,ForAWS,PA,HU31,H,E,con,AgeCL_18,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU31,H,E,con,AgeCL_19,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU31,H,E,con,AgeCL_20,373.9,153.824535,0.239107734,0.112380542,0.030453423,0%,154.2064767,0.41
HU,ForAWS,PA,HU32,H,E,con,AgeCL_1,53.6,22.70020317,0.301435856,0.141486309,0.056781342,0%,23.19990668,0.43
HU,ForAWS,PA,HU32,H,E,con,AgeCL_2,92.3,38.77418021,0.279338396,0.130342901,0.045857025,0%,39.22971853,0.43
HU,ForAWS,PA,HU32,H,E,con,AgeCL_3,125.6,52.5210148,0.268217223,0.124910479,0.040984652,0%,52.95512715,0.42
HU,ForAWS,PA,HU32,H,E,con,AgeCL_4,155.1,64.65280153,0.261246144,0.121602347,0.038146933,0%,65.07379695,0.42
HU,ForAWS,PA,HU32,H,E,con,AgeCL_5,181.7,75.56212154,0.256389485,0.119361999,0.036272613,0%,75.97414564,0.42
HU,ForAWS,PA,HU32,H,E,con,AgeCL_6,205.7,85.38450961,0.252823201,0.117763111,0.034953216,0%,85.79004914,0.42
HU,ForAWS,PA,HU32,H,E,con,AgeCL_7,227.7,94.37326606,0.250069528,0.116563877,0.033969898,0%,94.77386936,0.42
HU,ForAWS,PA,HU32,H,E,con,AgeCL_8,247.7,102.5335693,0.247908327,0.115650281,0.033221628,0%,102.9303495,0.42
HU,ForAWS,PA,HU32,H,E,con,AgeCL_9,266,109.9916048,0.246167985,0.114936676,0.032635486,0%,110.3853449,0.41
HU,ForAWS,PA,HU32,H,E,con,AgeCL_10,282.8,116.8315672,0.244740953,0.114369568,0.032166876,0%,117.2228446,0.41
HU,ForAWS,PA,HU32,H,E,con,AgeCL_11,298.1,123.0555303,0.243565708,0.113917231,0.031789909,0%,123.4448031,0.41
HU,ForAWS,PA,HU32,H,E,con,AgeCL_12,312.2,128.7871108,0.242576179,0.113548619,0.03147944,0%,129.174715,0.41
HU,ForAWS,PA,HU32,H,E,con,AgeCL_13,325,133.9868963,0.241748177,0.113250265,0.031225024,0%,134.3731198,0.41
