country	status	inv_forest_type	region	mgmt_type	mgmt_strategy	climate	con_broad	site_index	growth_period	best_cbm_match	rmse	p_stemwood
AT	ForAWS	AA	AT33	HP	E	45	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.928705499	0.624269757
AT	ForAWS	AA	AT33	HP	E	53	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.80300712	0.637788107
AT	ForAWS	AA	AT33	HP	E	54	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.928705499	0.624269757
AT	ForAWS	AA	AT33	HP	E	55	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.78245467	0.637788107
AT	ForAWS	AA	AT33	HP	E	63	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.78245467	0.645915577
AT	ForAWS	AA	AT33	HP	E	64	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.78245467	0.645915577
AT	ForAWS	AA	AT33	HS	E	34	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.342952533	0.704562644
AT	ForAWS	AA	AT33	HS	E	43	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.342952533	0.704562644
AT	ForAWS	AA	AT33	HS	E	44	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.26457361	0.703878926
AT	ForAWS	AA	AT33	HS	E	45	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.26457361	0.703878926
AT	ForAWS	AA	AT33	HS	E	53	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.26457361	0.703878926
AT	ForAWS	AA	AT33	HS	E	54	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.26457361	0.703878926
AT	ForAWS	AA	AT33	HS	E	55	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.149605983	0.703878926
AT	ForAWS	AA	AT34	HNP	E	34	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.895194867	0.637788107
AT	ForAWS	AA	AT34	HNP	E	35	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.895194867	0.637788107
AT	ForAWS	AA	AT34	HNP	E	43	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.895194867	0.637788107
AT	ForAWS	AA	AT34	HNP	E	44	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.895194867	0.637788107
AT	ForAWS	AA	AT34	HNP	E	45	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.895194867	0.637788107
AT	ForAWS	AA	AT34	HNP	E	53	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.895194867	0.637788107
AT	ForAWS	AA	AT34	HNP	E	54	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.895194867	0.637788107
AT	ForAWS	AA	AT34	HNP	E	55	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.895194867	0.637788107
AT	ForAWS	AA	AT34	HNP	E	63	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.895194867	0.637788107
AT	ForAWS	AA	AT34	HP	E	34	con	1	Init	bm_cbm_7_3_G_Red spruce_0.40716_1.01048	0.722183921	0.569618186
AT	ForAWS	AA	AT34	HP	E	35	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.928705499	0.624269757
AT	ForAWS	AA	AT34	HP	E	43	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.895194867	0.637788107
AT	ForAWS	AA	AT34	HP	E	44	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.928705499	0.624269757
AT	ForAWS	AA	AT34	HP	E	45	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.928705499	0.624269757
AT	ForAWS	AA	AT34	HP	E	53	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.80300712	0.637788107
AT	ForAWS	AA	AT34	HP	E	54	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.928705499	0.624269757
AT	ForAWS	AA	AT34	HP	E	55	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.78245467	0.637788107
AT	ForAWS	AA	AT34	HP	E	63	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.78245467	0.645915577
AT	ForAWS	AA	AT34	HP	E	64	con	1	Init	bm_cbm_5_2_S_Black spruce_0.4793_0.98552	0.78245467	0.645915577
AT	ForAWS	AA	AT34	HS	E	34	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.342952533	0.704562644
AT	ForAWS	AA	AT34	HS	E	43	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.342952533	0.704562644
AT	ForAWS	AA	AT34	HS	E	44	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.26457361	0.703878926
AT	ForAWS	AA	AT34	HS	E	45	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.26457361	0.703878926
AT	ForAWS	AA	AT34	HS	E	53	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.26457361	0.703878926
AT	ForAWS	AA	AT34	HS	E	54	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.26457361	0.703878926
AT	ForAWS	AA	AT34	HS	E	55	con	1	Init	bm_cbm_32_3_F_Red spruce_0.45581_0.99176	0.149605983	0.703878926
AT	ForAWS	FS	AT11	HNP	E	25	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	1.970115612	0.686578075
AT	ForAWS	FS	AT11	HNP	E	34	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT11	HNP	E	35	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.581153709	0.686578075
AT	ForAWS	FS	AT11	HNP	E	43	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	2.761943072	0.634233793
AT	ForAWS	FS	AT11	HNP	E	44	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT11	HNP	E	45	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT11	HNP	E	53	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT11	HNP	E	54	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT11	HNP	E	55	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.686578075
AT	ForAWS	FS	AT11	HNP	E	63	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT11	HNP	E	64	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT11	HP	E	25	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.679030831
AT	ForAWS	FS	AT11	HP	E	34	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT11	HP	E	35	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.581153709	0.679030831
AT	ForAWS	FS	AT11	HP	E	43	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT11	HP	E	44	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT11	HP	E	45	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT11	HP	E	53	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT11	HP	E	54	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT11	HP	E	55	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.686578075
AT	ForAWS	FS	AT11	HP	E	63	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT11	HP	E	64	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT11	HS	E	25	broad	1	Init	bm_cbm_5_12_G_Western white pine_0.4596_1.06025	0.927568011	0.617322971
AT	ForAWS	FS	AT11	HS	E	34	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.703347873	0.612013035
AT	ForAWS	FS	AT11	HS	E	35	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.809029291	0.612013035
AT	ForAWS	FS	AT11	HS	E	43	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	2.21275099	0.630112045
AT	ForAWS	FS	AT11	HS	E	44	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.669364136	0.612013035
AT	ForAWS	FS	AT11	HS	E	45	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.669364136	0.612013035
AT	ForAWS	FS	AT11	HS	E	53	broad	1	Init	bm_cbm_5_10_G_Other spruce_0.47996_1.04962	1.732120995	0.579580054
AT	ForAWS	FS	AT11	HS	E	54	broad	1	Init	bm_cbm_5_10_G_Other spruce_0.47996_1.04962	1.787290732	0.579580054
AT	ForAWS	FS	AT11	HS	E	55	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.88474129	0.630112045
AT	ForAWS	FS	AT11	HS	E	63	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.88474129	0.630112045
AT	ForAWS	FS	AT11	HS	E	64	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.88474129	0.630112045
AT	ForAWS	FS	AT12	HNP	E	25	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	1.970115612	0.686578075
AT	ForAWS	FS	AT12	HNP	E	34	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT12	HNP	E	35	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.581153709	0.686578075
AT	ForAWS	FS	AT12	HNP	E	43	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	2.761943072	0.634233793
AT	ForAWS	FS	AT12	HNP	E	44	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT12	HNP	E	45	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT12	HNP	E	53	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT12	HNP	E	54	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT12	HNP	E	55	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.686578075
AT	ForAWS	FS	AT12	HNP	E	63	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT12	HNP	E	64	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT12	HP	E	25	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.679030831
AT	ForAWS	FS	AT12	HP	E	34	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT12	HP	E	35	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.581153709	0.679030831
AT	ForAWS	FS	AT12	HP	E	43	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT12	HP	E	44	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT12	HP	E	45	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT12	HP	E	53	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT12	HP	E	54	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT12	HP	E	55	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.686578075
AT	ForAWS	FS	AT12	HP	E	63	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT12	HP	E	64	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT12	HS	E	25	broad	1	Init	bm_cbm_5_12_G_Western white pine_0.4596_1.06025	0.927568011	0.617322971
AT	ForAWS	FS	AT12	HS	E	34	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.703347873	0.612013035
AT	ForAWS	FS	AT12	HS	E	35	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.809029291	0.612013035
AT	ForAWS	FS	AT12	HS	E	43	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	2.21275099	0.630112045
AT	ForAWS	FS	AT12	HS	E	44	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.669364136	0.612013035
AT	ForAWS	FS	AT12	HS	E	45	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.669364136	0.612013035
AT	ForAWS	FS	AT12	HS	E	53	broad	1	Init	bm_cbm_5_10_G_Other spruce_0.47996_1.04962	1.732120995	0.579580054
AT	ForAWS	FS	AT12	HS	E	54	broad	1	Init	bm_cbm_5_10_G_Other spruce_0.47996_1.04962	1.787290732	0.579580054
AT	ForAWS	FS	AT12	HS	E	55	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.88474129	0.630112045
AT	ForAWS	FS	AT12	HS	E	63	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.88474129	0.630112045
AT	ForAWS	FS	AT12	HS	E	64	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.88474129	0.630112045
AT	ForAWS	FS	AT13	HNP	E	25	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	1.970115612	0.686578075
AT	ForAWS	FS	AT13	HNP	E	34	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT13	HNP	E	35	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.581153709	0.686578075
AT	ForAWS	FS	AT13	HNP	E	43	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	2.761943072	0.634233793
AT	ForAWS	FS	AT13	HNP	E	44	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT13	HNP	E	45	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT13	HNP	E	53	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT13	HNP	E	54	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT13	HNP	E	55	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.686578075
AT	ForAWS	FS	AT13	HNP	E	63	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT13	HNP	E	64	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT13	HP	E	25	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.679030831
AT	ForAWS	FS	AT13	HP	E	34	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT13	HP	E	35	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.581153709	0.679030831
AT	ForAWS	FS	AT13	HP	E	43	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT13	HP	E	44	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT13	HP	E	45	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT13	HP	E	53	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT13	HP	E	54	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT13	HP	E	55	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.686578075
AT	ForAWS	FS	AT13	HP	E	63	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT13	HP	E	64	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT13	HS	E	25	broad	1	Init	bm_cbm_5_12_G_Western white pine_0.4596_1.06025	0.927568011	0.617322971
AT	ForAWS	FS	AT13	HS	E	34	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.703347873	0.612013035
AT	ForAWS	FS	AT13	HS	E	35	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.809029291	0.612013035
AT	ForAWS	FS	AT13	HS	E	43	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	2.21275099	0.630112045
AT	ForAWS	FS	AT13	HS	E	44	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.669364136	0.612013035
AT	ForAWS	FS	AT13	HS	E	45	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.669364136	0.612013035
AT	ForAWS	FS	AT13	HS	E	53	broad	1	Init	bm_cbm_5_10_G_Other spruce_0.47996_1.04962	1.732120995	0.579580054
AT	ForAWS	FS	AT13	HS	E	54	broad	1	Init	bm_cbm_5_10_G_Other spruce_0.47996_1.04962	1.787290732	0.579580054
AT	ForAWS	FS	AT13	HS	E	55	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.88474129	0.630112045
AT	ForAWS	FS	AT13	HS	E	63	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.88474129	0.630112045
AT	ForAWS	FS	AT13	HS	E	64	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.88474129	0.630112045
AT	ForAWS	FS	AT21	HNP	E	25	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	1.970115612	0.686578075
AT	ForAWS	FS	AT21	HNP	E	34	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT21	HNP	E	35	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.581153709	0.686578075
AT	ForAWS	FS	AT21	HNP	E	43	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	2.761943072	0.634233793
AT	ForAWS	FS	AT21	HNP	E	44	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT21	HNP	E	45	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT21	HNP	E	53	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT21	HNP	E	54	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT21	HNP	E	55	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.686578075
AT	ForAWS	FS	AT21	HNP	E	63	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT21	HNP	E	64	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT21	HP	E	25	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.679030831
AT	ForAWS	FS	AT21	HP	E	34	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT21	HP	E	35	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.581153709	0.679030831
AT	ForAWS	FS	AT21	HP	E	43	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT21	HP	E	44	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT21	HP	E	45	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT21	HP	E	53	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT21	HP	E	54	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT21	HP	E	55	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.686578075
AT	ForAWS	FS	AT21	HP	E	63	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT21	HP	E	64	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT21	HS	E	25	broad	1	Init	bm_cbm_5_12_G_Western white pine_0.4596_1.06025	0.927568011	0.617322971
AT	ForAWS	FS	AT21	HS	E	34	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.703347873	0.612013035
AT	ForAWS	FS	AT21	HS	E	35	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.809029291	0.612013035
AT	ForAWS	FS	AT21	HS	E	43	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	2.21275099	0.630112045
AT	ForAWS	FS	AT21	HS	E	44	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.669364136	0.612013035
AT	ForAWS	FS	AT21	HS	E	45	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.669364136	0.612013035
AT	ForAWS	FS	AT21	HS	E	53	broad	1	Init	bm_cbm_5_10_G_Other spruce_0.47996_1.04962	1.732120995	0.579580054
AT	ForAWS	FS	AT21	HS	E	54	broad	1	Init	bm_cbm_5_10_G_Other spruce_0.47996_1.04962	1.787290732	0.579580054
AT	ForAWS	FS	AT21	HS	E	55	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.88474129	0.630112045
AT	ForAWS	FS	AT21	HS	E	63	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.88474129	0.630112045
AT	ForAWS	FS	AT21	HS	E	64	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	1.88474129	0.630112045
AT	ForAWS	FS	AT22	HNP	E	25	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	1.970115612	0.686578075
AT	ForAWS	FS	AT22	HNP	E	34	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT22	HNP	E	35	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.581153709	0.686578075
AT	ForAWS	FS	AT22	HNP	E	43	broad	1	Init	bm_cbm_5_3_F_Red spruce_0.62334_1.00408	2.761943072	0.634233793
AT	ForAWS	FS	AT22	HNP	E	44	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT22	HNP	E	45	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT22	HNP	E	53	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT22	HNP	E	54	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT22	HNP	E	55	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.686578075
AT	ForAWS	FS	AT22	HNP	E	63	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT22	HNP	E	64	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.68252428
AT	ForAWS	FS	AT22	HP	E	25	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.679030831
AT	ForAWS	FS	AT22	HP	E	34	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT22	HP	E	35	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.581153709	0.679030831
AT	ForAWS	FS	AT22	HP	E	43	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.583699616	0.686578075
AT	ForAWS	FS	AT22	HP	E	44	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT22	HP	E	45	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT22	HP	E	53	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT22	HP	E	54	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.917961515	0.686578075
AT	ForAWS	FS	AT22	HP	E	55	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	2.293186815	0.686578075
